TargetID	ProbeID	4042961002_A.AVG_Signal	4042961002_A.Detection Pval	4042961002_A.BEAD_STDERR	4042961002_A.Avg_NBEADS	4042961002_B.AVG_Signal	4042961002_B.Detection Pval	4042961002_B.BEAD_STDERR	4042961002_B.Avg_NBEADS	4042961002_C.AVG_Signal	4042961002_C.Detection Pval	4042961002_C.BEAD_STDERR	4042961002_C.Avg_NBEADS	4042961002_D.AVG_Signal	4042961002_D.Detection Pval	4042961002_D.BEAD_STDERR	4042961002_D.Avg_NBEADS	4042961002_E.AVG_Signal	4042961002_E.Detection Pval	4042961002_E.BEAD_STDERR	4042961002_E.Avg_NBEADS	4042961002_F.AVG_Signal	4042961002_F.Detection Pval	4042961002_F.BEAD_STDERR	4042961002_F.Avg_NBEADS	4042961002_G.AVG_Signal	4042961002_G.Detection Pval	4042961002_G.BEAD_STDERR	4042961002_G.Avg_NBEADS	4042961002_H.AVG_Signal	4042961002_H.Detection Pval	4042961002_H.BEAD_STDERR	4042961002_H.Avg_NBEADS	4042961011_A.AVG_Signal	4042961011_A.Detection Pval	4042961011_A.BEAD_STDERR	4042961011_A.Avg_NBEADS	4042961011_B.AVG_Signal	4042961011_B.Detection Pval	4042961011_B.BEAD_STDERR	4042961011_B.Avg_NBEADS	4042961011_C.AVG_Signal	4042961011_C.Detection Pval	4042961011_C.BEAD_STDERR	4042961011_C.Avg_NBEADS	4042961011_D.AVG_Signal	4042961011_D.Detection Pval	4042961011_D.BEAD_STDERR	4042961011_D.Avg_NBEADS	4042961011_E.AVG_Signal	4042961011_E.Detection Pval	4042961011_E.BEAD_STDERR	4042961011_E.Avg_NBEADS	4042961011_F.AVG_Signal	4042961011_F.Detection Pval	4042961011_F.BEAD_STDERR	4042961011_F.Avg_NBEADS	4042961011_G.AVG_Signal	4042961011_G.Detection Pval	4042961011_G.BEAD_STDERR	4042961011_G.Avg_NBEADS	4042961011_H.AVG_Signal	4042961011_H.Detection Pval	4042961011_H.BEAD_STDERR	4042961011_H.Avg_NBEADS	4042961012_A.AVG_Signal	4042961012_A.Detection Pval	4042961012_A.BEAD_STDERR	4042961012_A.Avg_NBEADS	4042961012_B.AVG_Signal	4042961012_B.Detection Pval	4042961012_B.BEAD_STDERR	4042961012_B.Avg_NBEADS	4042961012_C.AVG_Signal	4042961012_C.Detection Pval	4042961012_C.BEAD_STDERR	4042961012_C.Avg_NBEADS	4042961012_D.AVG_Signal	4042961012_D.Detection Pval	4042961012_D.BEAD_STDERR	4042961012_D.Avg_NBEADS	4042961012_E.AVG_Signal	4042961012_E.Detection Pval	4042961012_E.BEAD_STDERR	4042961012_E.Avg_NBEADS	4042961012_F.AVG_Signal	4042961012_F.Detection Pval	4042961012_F.BEAD_STDERR	4042961012_F.Avg_NBEADS	4042961012_G.AVG_Signal	4042961012_G.Detection Pval	4042961012_G.BEAD_STDERR	4042961012_G.Avg_NBEADS	4042961012_H.AVG_Signal	4042961012_H.Detection Pval	4042961012_H.BEAD_STDERR	4042961012_H.Avg_NBEADS
NEGATIVE	6980630	0.4187971	0.7161017	0.2515641	32	0.03918587	0.8954802	0.02273318	25	-0.009844855	0.9717514	0.005713316	21	-0.008373315	0.9420904	0.005800495	23	3.184857	0.6172317	0.9975898	34	0.6985887	0.7415254	0.6085541	26	0.8773934	0.8446327	0.4008408	21	0.3683319	0.8064972	0.37647	22	0.3342269	0.7937853	0.2090608	32	0.03837302	0.8884181	0.1822875	28	0.6883281	0.7951977	0.4033108	40	-0.008865666	0.9774011	0.03599525	21	0.4472225	0.7867231	0.2520137	30	-0.3530093	0.960452	0.4477527	43	0.3406176	0.7725989	0.158528	45	-0.02196907	0.8700565	0.6717662	37	0.6795439	0.960452	0.2349845	29	1.002644	0.8855932	0.3185836	28	1.232806	0.6299435	0.4737839	38	2.397904	0.7358757	0.7800882	30	0.4558528	0.7274011	0.332198	29	1.021901	0.4759887	0.3195026	32	3.364754	0.5240113	1.073646	46	0.1534582	0.9533898	0.3315319	34
NEGATIVE	6980746	0.830663	0.6087571	0.2835699	32	0.2230151	0.8135593	0.1815884	30	1.622332	0.5593221	0.4498052	32	-0.001586875	0.9025424	0.02278835	26	4.152879	0.529661	0.8771045	36	5.974096	0.1567797	1.345103	36	3.71894	0.4788136	0.7850127	35	1.861751	0.4632768	1.110379	30	2.171112	0.4364407	0.6876082	28	1.125433	0.5409604	0.3709808	33	3.333662	0.4110169	0.6050542	42	4.752746	0.2316384	1.032498	34	0.4626413	0.7824859	0.441671	30	0.355295	0.6638418	0.3056887	26	1.274476	0.5522599	0.5013878	33	1.459936	0.3728814	0.5322551	21	2.703776	0.799435	0.7664376	29	4.395568	0.4844633	0.8294723	43	0.6836618	0.7627119	0.449573	28	5.484626	0.4759887	1.758013	24	4.175041	0.2146893	1.061971	29	0.4000019	0.6355932	0.2390948	34	9.793348	0.1793785	1.743714	42	6.116708	0.3559322	1.394078	40
NEGATIVE	7000204	1.648106	0.4166667	0.4418086	38	2.681343	0.3432204	0.6800632	34	5.669122	0.1793785	1.047476	39	1.093124	0.3686441	0.5166831	30	9.260653	0.2146893	1.779426	36	6.94808	0.1228814	1.487941	36	8.800651	0.1864407	1.693299	35	5.351041	0.1581921	1.390001	42	7.556502	0.09463277	1.620014	34	5.524756	0.1200565	0.9400951	38	6.40775	0.2175141	1.209008	30	6.907285	0.1313559	1.541262	35	11.88148	0.05508475	1.980934	49	1.478664	0.3855932	0.6762745	27	5.776009	0.1440678	0.9750525	47	0.6649471	0.5508475	0.3264511	30	13.95327	0.1680791	2.385095	49	8.939416	0.2330509	1.640623	41	9.232005	0.08898305	2.017459	41	9.198242	0.2612994	2.009145	30	4.858444	0.1779661	0.9045156	43	2.717463	0.2372881	0.6673821	42	9.805737	0.1779661	1.738965	39	10.17452	0.1949152	1.889218	36
NEGATIVE	7000315	3.35852	0.230226	0.8878329	30	5.231895	0.1511299	1.005476	40	5.605584	0.1836158	0.9789206	44	4.103428	0.08898305	1.093462	31	8.19739	0.2528249	1.372018	44	5.334933	0.1878531	1.322756	32	5.733724	0.3149717	1.187069	37	2.607057	0.3644068	0.6480122	40	3.717124	0.269774	0.7600835	34	1.635832	0.4533898	0.4297708	36	1.778397	0.5974576	0.8092383	37	3.982463	0.2853107	0.9532365	37	3.750786	0.3135593	0.5718653	43	1.755102	0.3446328	1.125741	39	4.04936	0.220339	0.906401	47	2.279127	0.2740113	0.7654585	33	4.06951	0.6694915	0.8530305	41	4.908549	0.440678	0.8718403	37	14.34313	0.03107345	2.271834	46	2.510021	0.730226	0.8148107	26	2.379272	0.3728814	1.082263	27	6.495711	0.06214689	1.216855	37	8.517976	0.2161017	1.545122	43	4.890862	0.4350283	1.066517	45
NEGATIVE	7000397	3.850682	0.1920904	0.7470234	33	1.290651	0.5593221	0.4185349	33	4.500278	0.2372881	0.8973793	45	1.257647	0.3361582	0.309332	40	3.02419	0.6271186	0.6553604	37	0.8424072	0.7090396	0.4664428	28	4.93288	0.3686441	1.024933	33	1.565766	0.5268362	0.4830201	40	2.452561	0.4081921	0.5761043	29	1.298169	0.5141243	0.4479015	30	2.815388	0.4548023	0.6524382	43	3.081352	0.3629943	1.217659	35	2.458719	0.4420904	0.5033877	52	2.066928	0.2923729	1.027522	32	1.52938	0.5084746	0.4524524	26	2.052582	0.2909605	0.7750791	31	8.8888	0.319209	1.518393	43	5.05661	0.4237288	1.05831	45	4.530622	0.2711864	1.314772	31	2.018741	0.7838983	0.6129576	41	0.1202663	0.8658192	0.09969781	31	0.7081981	0.5451977	0.2807005	32	3.568444	0.509887	1.101999	36	2.524914	0.6525424	0.6899084	30
NEGATIVE	7040170	0.241259	0.7966102	0.1376104	24	0.5495567	0.6949152	0.1757859	32	0	0.9463277	0	23	0.000836682	0.789548	0.000836682	19	0.0408962	0.9830508	0.05855611	20	-3.35E-05	0.9378531	3.35E-05	22	0.5300199	0.8870056	0.3888636	18	0.5898332	0.740113	0.3492199	24	0.2595879	0.8206215	0.1668002	36	0.1987443	0.8036723	0.1415266	41	0.9823603	0.7330508	0.5959453	27	0.7369619	0.740113	0.2358977	30	-0.1391912	0.9985875	0.1391207	31	0.5109335	0.59887	0.6757594	32	0.06371955	0.8742938	0.06374663	27	-0.4469684	0.9887006	0.2775962	21	2.900071	0.7740113	0.7673404	36	2.65389	0.6850283	0.8481334	36	0.02290752	0.9590396	0.02738341	25	0.5449998	0.9420904	0.2535621	31	0.172158	0.8361582	0.1265985	30	-0.03290251	0.970339	0.09100465	34	1.05365	0.819209	0.5838384	29	0.3504914	0.9350283	0.2169566	36
NEGATIVE	7040246	3.150389	0.2570621	0.8827688	44	5.017597	0.1652542	1.142461	38	2.788139	0.3757062	0.6267641	39	0.01953052	0.759887	0.07131277	21	3.376637	0.6031073	0.617978	44	4.64558	0.2231638	1.051249	33	3.577913	0.5028248	1.078024	33	2.860853	0.3333333	0.8587279	32	1.277983	0.5607345	0.3750902	36	2.876869	0.299435	0.6365759	45	1.643258	0.6214689	0.4761096	33	0.524666	0.7951977	0.1559896	28	1.022401	0.6765537	0.3502495	29	1.137841	0.4463277	0.4309349	35	1.018184	0.5946327	0.3460506	37	0.3284702	0.6596045	0.3090022	41	4.469889	0.6355932	1.181242	50	4.639923	0.4618644	0.8678054	39	2.342913	0.4576271	0.5672607	37	8.233504	0.3121469	2.03998	29	3.147546	0.299435	0.9271745	29	-0.003079453	0.9265537	0.05014453	26	2.38644	0.6186441	0.6777685	30	7.544175	0.2824859	1.381112	41
NEGATIVE	7040576	1.144614	0.5367231	0.543553	38	2.572233	0.3502825	0.57646	32	3.663772	0.2980226	0.7475158	44	0.1776514	0.6299435	0.07209188	27	2.541749	0.6892655	0.7594726	30	3.463415	0.3050847	1.106329	37	3.849614	0.4717514	0.8646005	40	0.8188556	0.6751412	0.3446547	33	3.467714	0.3022599	0.7848229	30	0.4597938	0.7316384	0.2147947	33	0.5889512	0.8149717	0.3023639	31	1.922935	0.5112994	0.5039535	34	2.077751	0.4971751	0.4710366	41	2.39638	0.2542373	1.227508	33	0.3871732	0.7528248	0.1805227	21	1.309528	0.4011299	0.771535	29	10.91226	0.2542373	2.120231	35	6.004828	0.3644068	1.476294	27	1.686816	0.5564972	0.4471135	36	8.42881	0.3064972	2.045112	34	2.691328	0.3432204	0.9114771	28	0.9430685	0.4971751	0.3450947	28	1.700485	0.7161017	0.5418086	45	3.561637	0.5508475	1.187066	30
NEGATIVE	7040600	21.08065	0.009887005	3.712868	36	8.890757	0.04943503	1.392882	39	8.930842	0.08615819	1.811434	32	12.73195	0.008474576	2.307219	29	21.58692	0.03107345	3.243796	38	16.15056	0.0240113	2.813878	35	13.47452	0.06355932	2.002639	39	10.87648	0.05932203	2.856945	26	13.33526	0.03672316	2.289976	39	13.40321	0.02824859	2.813454	30	9.350504	0.1186441	1.87816	37	10.31114	0.05649718	2.134121	38	8.524102	0.0960452	1.369203	39	2.445459	0.25	1.095044	31	5.973208	0.1355932	1.427177	36	3.152923	0.1949152	1.14835	31	26.68444	0.04237288	3.506406	40	22.18236	0.02824859	4.982005	33	15.77009	0.0240113	2.474281	38	14.50507	0.1271186	2.589876	39	15.56978	0.01836158	2.490447	36	7.184597	0.05508475	1.584614	32	12.0529	0.1313559	2.026134	39	14.18466	0.1045198	1.934613	50
NEGATIVE	7050390	0.7745211	0.6257062	0.2606885	37	0.04341995	0.8898305	0.0468436	27	0.6743486	0.7372881	0.5614763	27	-0.0169274	0.9675141	0.04218503	27	0.0327693	0.9844633	0.1596071	28	0.9104291	0.6906779	0.5009357	20	0.429189	0.8997175	0.1803674	33	2.462618	0.3757062	1.0163	31	0.3825818	0.7782486	0.2369571	35	1.373516	0.5014125	0.3020888	37	1.770043	0.6002825	0.7015778	43	0.01668272	0.9477401	0.1060058	29	-0.06647414	0.9943503	0.1347615	24	0.3687731	0.6553673	0.3952465	36	0.004823941	0.9053673	0.04888511	29	0.6939759	0.5381356	0.481718	33	1.341165	0.9223164	0.5210647	20	0.8501407	0.9096045	0.4035657	35	0.9233929	0.6935028	0.2873216	27	1.618111	0.8262712	0.4564134	35	0.7937827	0.65113	0.2913874	34	-0.01563921	0.9533898	0.01224519	24	2.933715	0.5677966	0.848825	37	1.6647	0.7485875	0.4841724	37
NEGATIVE	7050400	0.07077303	0.8658192	0.08518335	28	0.007747808	0.9166667	0.0173853	21	0.4700098	0.7725989	0.2509651	34	0.0592188	0.7033898	0.0592188	15	1.001225	0.8601695	0.2639206	31	0.09593803	0.9067796	0.1492522	21	0.3279368	0.9166667	0.2649758	25	5.483154	0.1539548	1.578182	26	0.1534005	0.8601695	0.1626731	27	0.5944495	0.6920904	0.2049634	34	3.594187	0.3884181	0.9526188	31	2.83652	0.3884181	0.6831079	37	0.08112872	0.9096045	0.08117873	34	-0.1681859	0.9138418	0.3282068	22	0.3033599	0.7824859	0.2019079	27	0.7835556	0.5127119	0.4744834	41	1.509945	0.9096045	0.7132984	33	4.896162	0.4435028	1.292207	41	0.3501541	0.8502825	0.4418601	33	3.443802	0.6426554	0.8503171	32	0.6183299	0.6850283	0.2469753	27	-0.04015981	0.9788136	0.0609103	27	1.132964	0.8079096	0.4563467	29	3.907413	0.5084746	1.671224	24
NEGATIVE	7050646	0.7799889	0.6242938	0.676158	27	1.51785	0.5056497	0.4771868	32	0.2347326	0.8389831	0.1212973	27	-0.2197129	1	0.1697942	20	1.160686	0.8403955	0.4993226	25	1.507076	0.5480226	0.4411969	34	0.8045295	0.8545198	0.3940607	27	1.578603	0.5225989	0.9527016	31	0.008775318	0.9251412	0.02042548	29	0	0.9449152	0	24	0.6342236	0.8050848	0.5472647	25	0.4564635	0.8093221	0.499462	27	0.5881537	0.7612994	0.3479537	27	1.858336	0.3319209	0.713062	32	-0.04202135	0.9646893	0.04390518	26	0.2069212	0.7259887	0.2173134	32	2.843873	0.7824859	0.6812711	36	-0.09059708	0.9957627	0.3548664	32	-0.002694594	0.9844633	0.002314375	19	2.671318	0.710452	1.076242	36	-0.005145167	0.9590396	0.002725061	27	1.954779	0.3121469	0.7762461	32	3.212149	0.539548	0.8982165	40	1.11483	0.8389831	0.6353163	30
NEGATIVE	7100020	0.01137818	0.8997175	0.01650511	17	0	0.950565	0	24	0.02738402	0.9096045	0.05162589	30	0.2002531	0.6186441	0.1709158	22	0.3586895	0.9406779	0.1739476	32	-0.0144299	0.9590396	0.1464589	37	-0.004552957	0.9816384	0.02089159	28	-0.02216686	0.9378531	0.03793995	27	0	0.9406779	0	23	0	0.9449152	0	22	0.6985066	0.789548	0.7148132	38	0.02918314	0.9392655	0.02300632	21	-0.03590508	0.9872881	0.02559066	25	0.2163657	0.7288136	0.1678293	33	-0.04674742	0.9675141	0.08273337	32	0.1988587	0.730226	0.5631211	40	0.2905607	0.9830508	0.1515146	33	0.1943001	0.970339	0.1754739	35	0.1025152	0.9293785	0.1435269	37	1.002817	0.90113	0.4820158	38	-0.01569132	0.9717514	0.1837754	33	0	0.9053673	0	24	0.6858349	0.8757062	0.2817587	36	1.281701	0.8121469	0.5914724	36
NEGATIVE	7100133	1.043956	0.5621469	0.2578217	29	1.335353	0.5423729	0.666152	32	0.8568327	0.6949152	0.501251	33	-0.01190861	0.9562147	0.02229466	23	3.977481	0.5451977	0.7906257	43	3.192387	0.3262712	0.9241857	39	5.43631	0.3347458	1.201965	38	4.052978	0.2316384	0.9810969	42	3.500803	0.2937853	0.7933753	52	0.7175738	0.6483051	0.4488424	29	0.2885552	0.8898305	0.3682112	46	1.4764	0.5875706	0.6879423	31	1.000543	0.6850283	0.4093894	27	0.3062273	0.6836158	0.1852564	32	1.132996	0.5734463	0.3723591	33	0.9085873	0.4816384	0.398142	40	5.138358	0.5861582	1.354957	36	2.410925	0.7175141	0.6323441	31	1.447929	0.5918079	0.5330802	39	3.829133	0.6045198	1.006053	40	5.907535	0.1355932	1.425801	28	1.066531	0.4675141	0.3344879	32	6.127557	0.3319209	1.092583	48	5.294179	0.4081921	1.035926	45
NEGATIVE	7100341	0.03443475	0.8940678	0.02819269	28	1.236071	0.5663842	0.3684089	28	0.1365913	0.8672317	0.09319006	22	0.01220283	0.769774	0.07406931	26	4.592616	0.480226	0.7947313	43	1.694488	0.5155367	0.662459	35	2.661934	0.6059322	0.6662775	41	0.2644631	0.8333333	0.3117012	31	0.007283166	0.9265537	0.06930532	32	0.08820085	0.8502825	0.06039599	25	1.718449	0.6087571	0.6156351	31	-0.000437461	0.9745763	0.000437461	20	0.8983076	0.7033898	0.3453564	39	-0.3507997	0.9562147	0.2354813	30	0.9897808	0.6016949	0.2633307	36	-0.05357203	0.8870056	0.06749781	37	1.325305	0.9265537	0.7568233	32	0.9862223	0.8884181	0.3001608	41	0.9899926	0.6822034	0.3382758	33	0.4765293	0.9491525	0.2416484	35	1.863312	0.4533898	0.4664929	39	0.1087698	0.7768362	0.1105176	21	5.050212	0.3898305	1.41679	33	1.46073	0.7782486	0.370767	33
NEGATIVE	7100435	0.1528296	0.8361582	0.2580111	31	1.54681	0.4957627	0.5842662	31	1.277197	0.6158192	0.5973994	37	0.02058543	0.7570621	0.04403532	39	2.460978	0.6991525	0.7207504	33	2.628897	0.391243	0.7643294	36	1.483006	0.7669492	0.4975929	32	-0.480664	0.9943503	0.6320463	32	0.4979235	0.7429379	0.2178274	30	1.002273	0.5621469	0.3589653	32	1.372081	0.6624294	0.5870228	22	1.434907	0.5960452	0.6418729	23	5.014893	0.2274011	1.145268	34	1.366509	0.4011299	0.5463637	38	3.397119	0.2655367	0.933993	25	0.949553	0.4689265	0.3510156	35	6.144999	0.4943503	1.550008	35	4.033172	0.5268362	1.669561	24	4.450275	0.2782486	1.176948	31	12.85475	0.1596045	2.49554	39	0.310544	0.7838983	0.2995585	25	0	0.9053673	0	22	0.8418779	0.8573446	0.5961069	34	3.845811	0.5155367	0.7874282	41
NEGATIVE	7150241	5.271796	0.1115819	1.129721	38	6.465342	0.1073446	1.192686	36	8.286387	0.09887005	1.282081	41	8.168461	0.02259887	1.427397	35	7.905526	0.2627119	1.228443	41	9.192561	0.08333334	1.755846	49	9.675128	0.1497175	1.727831	34	11.00601	0.0579096	1.850485	46	5.273147	0.1666667	1.610591	35	8.471714	0.06355932	1.453813	43	11.46119	0.08333334	1.742766	35	9.657877	0.07062147	1.509599	40	23.36426	0.01694915	3.110403	49	10.24727	0.03531073	1.875394	46	5.496405	0.1553672	1.508253	31	9.028004	0.04661017	1.531092	64	25.7455	0.04519774	3.286339	44	28.66544	0.01412429	3.678147	44	19.60732	0.01836158	2.912797	40	33.25657	0.02259887	3.82771	48	9.398774	0.06214689	1.884386	28	7.81441	0.04519774	1.347186	50	25.87679	0.02259887	3.982712	33	24.64655	0.04096045	2.75863	46
NEGATIVE	7150468	0	0.9463277	0	25	0.06113503	0.8827683	0.04099891	36	-0.05776358	0.9957627	0.04819226	24	0	0.8785311	0	27	1.153435	0.8418079	0.3937349	35	0.4697643	0.8008475	0.1616752	32	2.973868	0.5706215	0.7201296	40	0.7318555	0.7062147	0.4997195	26	0.3548299	0.7867231	0.4407546	33	0.7462551	0.6370056	0.2488127	38	0.5739763	0.8177966	0.3428556	35	2.215317	0.4632768	0.5557934	37	0.2935537	0.8319209	0.2992454	28	0.01212384	0.819209	0.06005448	30	-0.08120149	0.9830508	0.09484936	27	-0.1570896	0.9392655	0.1866833	37	0.5484497	0.9661017	0.332913	36	0.7939205	0.9166667	0.293568	31	0.5414069	0.7909604	0.1757698	30	2.912744	0.6906779	0.7260854	39	0.164659	0.8432204	0.1333591	40	0.01733429	0.8432204	0.04271316	21	0.1992876	0.9392655	0.08491459	24	0.5702394	0.9039548	0.5127228	34
NEGATIVE	7150523	0.5390655	0.6779661	0.4170964	28	0.2239363	0.8121469	0.1122481	19	0.9151345	0.6723164	0.3098349	30	0.5732499	0.5042373	0.2938836	37	1.245329	0.8305085	0.331614	31	0.9421744	0.6822034	0.4429017	29	2.557996	0.6214689	0.5822443	35	-0.3187431	0.9830508	0.2773655	17	0.6516941	0.6779661	0.3707362	25	3.028294	0.279661	0.8213242	26	3.636192	0.3813559	1.219718	25	3.002223	0.3714689	0.8951126	25	4.391805	0.2725989	1.237392	33	-0.05109198	0.8658192	0.4912605	26	0.6319371	0.6836158	0.36101	44	0.5868026	0.5734463	0.7543671	37	3.899933	0.6836158	1.056694	36	2.868396	0.6553673	0.5575207	48	1.426834	0.5932204	0.5690371	39	4.96712	0.509887	1.211173	37	1.362677	0.5480226	0.2965736	43	2.137123	0.2937853	0.741781	30	10.14083	0.1666667	2.611164	35	13.10916	0.1271186	3.806292	25
NEGATIVE	7150554	1.471994	0.4675141	0.6491227	25	3.490946	0.2740113	0.67092	34	5.834824	0.1765537	1.104838	40	2.290391	0.1977401	0.5259808	43	4.628296	0.4774011	1.118782	33	10.30221	0.06497175	1.93005	36	11.21223	0.1073446	2.057077	38	2.54226	0.3686441	0.8669565	30	3.069219	0.3446328	0.6281826	41	1.94454	0.4011299	0.6761284	31	4.02203	0.3559322	0.8609254	36	4.550358	0.2471751	0.8970702	39	4.494184	0.2655367	0.8355412	42	0.7754824	0.5437853	0.4884284	30	0.4492217	0.7372881	0.4003034	27	1.777997	0.3234463	0.7705864	33	6.320914	0.4774011	1.412843	35	6.535037	0.3276836	1.418878	40	2.273643	0.4661017	0.6615261	27	7.329916	0.3516949	1.534416	48	2.217953	0.3983051	0.585278	27	3.245143	0.1920904	0.8918323	38	3.770197	0.480226	1.205256	33	5.460729	0.391243	1.312102	35
NEGATIVE	7150762	1.151382	0.5353107	0.5060895	37	1.520373	0.5042373	0.3718709	33	1.18338	0.6341808	0.3790372	27	1.620369	0.2853107	0.4377314	29	5.6057	0.3997175	0.9215827	39	-0.2469228	0.9971752	0.3608246	22	2.490562	0.6327683	0.6148649	27	0.5567023	0.7556497	0.3592245	24	2.568083	0.3968927	0.6857432	33	1.997898	0.3968927	0.3972704	31	2.082622	0.5522599	0.7136728	34	0.7791151	0.7259887	0.2319668	30	2.607605	0.4293785	0.6890382	39	-0.072059	0.8771186	0.1683211	28	0.1209734	0.8474576	0.3419116	30	0.2515294	0.6991525	0.4021448	36	1.480853	0.9138418	0.5522305	31	4.232079	0.4985876	0.8955376	41	4.086692	0.3121469	1.174997	29	2.974041	0.6723164	1.132524	33	3.24399	0.2867232	0.8165796	27	0.6710768	0.5635593	0.2699895	40	1.711556	0.7132769	0.6275724	31	2.940591	0.6158192	0.8552352	34
NEGATIVE	7160056	3.006438	0.2683616	0.6010405	36	4.523069	0.1920904	1.050023	32	2.888326	0.3644068	0.674163	30	0.5840749	0.4985876	0.3424669	25	14.88957	0.07768361	3.037286	36	8.843864	0.09180791	1.735732	34	8.357587	0.200565	1.583033	38	5.161992	0.1751412	1.880934	35	1.635662	0.490113	0.5137889	31	1.698688	0.4378531	0.5508247	37	4.183987	0.3347458	0.8535719	36	3.014374	0.3700565	0.7713384	34	5.533142	0.2062147	1.213743	33	0.6699941	0.5635593	0.4794476	27	2.213181	0.391243	0.8107653	24	1.644515	0.3403955	0.7374845	33	13.144	0.190678	2.828073	32	9.687746	0.2076271	1.656864	35	7.309913	0.1341808	1.347331	38	4.39957	0.5536723	0.9389882	37	2.051487	0.4180791	0.6162933	23	3.696348	0.1638418	1.003881	26	5.147285	0.3841808	1.18545	35	2.489617	0.6581921	0.5493666	33
NEGATIVE	7160091	0	0.9463277	0	21	-0.009588782	0.9788136	0.007861832	25	0.197496	0.8502825	0.1348587	33	-0.006140608	0.9251412	0.004043206	27	0.02353577	0.9858757	0.04782589	20	0.2624726	0.8644068	0.1122913	33	-0.03638531	0.9957627	0.0831654	25	0.1838815	0.8516949	0.1901347	22	-0.00676248	0.9562147	0.004751327	24	0.0340759	0.8912429	0.03804011	27	-0.01810625	0.970339	0.1662506	33	-0.07213791	0.9957627	0.0293091	23	0.002118965	0.9533898	0.03660659	28	-0.3951261	0.9759887	0.2551353	42	-0.03816097	0.9618644	0.04571913	26	-0.1379349	0.9336158	0.1100098	27	0.4217994	0.9788136	0.6007962	38	0.6284782	0.9364407	0.2320788	38	0.06609885	0.9449152	0.05483827	23	0.7667052	0.920904	0.3428999	34	0.2937272	0.7937853	0.2733307	32	-0.00600745	0.9350283	0.002911813	26	-0.04605635	0.9830508	0.07371617	32	-0.1203248	0.9943503	0.1010621	23
NEGATIVE	7160288	-0.005448192	0.9576271	0.003178489	26	1.393849	0.5338983	0.3218662	38	0	0.9463277	0	30	-0.01958717	0.9717514	0.02374204	30	0.9951366	0.8629944	0.4472167	40	-0.0265082	0.9661017	0.1684508	33	2.982559	0.5677966	0.6404331	38	0.4894974	0.7740113	0.2767269	22	0.06324413	0.8926554	0.1623457	33	-7.93E-05	0.9477401	7.93E-05	24	0.4763101	0.8403955	0.3291054	22	-0.02649188	0.9858757	0.0221821	24	0.6341215	0.7528248	0.3275996	30	0.06766085	0.7881356	0.1513725	34	0.1040508	0.8601695	0.1016826	34	-0.2482643	0.9675141	0.1487557	23	6.754255	0.4392655	1.329642	37	2.748961	0.6723164	0.9163963	31	0.3376887	0.8531073	0.224946	28	3.309186	0.6539548	0.8285674	33	0.1811922	0.8319209	0.0875974	27	0.9160526	0.5042373	0.5252388	35	0.2928936	0.930791	0.2296814	38	2.589641	0.6483051	0.7263293	36
NEGATIVE	7160300	6.459291	0.08192091	1.464675	33	3.516784	0.269774	0.6664024	41	4.03515	0.2669491	1.073561	31	0.6981779	0.4689265	0.2198195	30	5.372612	0.4138418	1.281605	29	12.82582	0.04519774	2.423953	33	9.421085	0.1652542	1.696698	42	3.831575	0.2457627	1.283064	29	3.273858	0.3305085	0.9911728	34	3.197032	0.2683616	0.9128469	30	8.2372	0.1539548	1.416001	49	3.207484	0.3531073	0.5946837	39	8.493257	0.09745762	1.886937	28	18.58856	0.01129944	3.923513	31	6.79324	0.1129944	1.342589	31	5.38906	0.1031073	2.134954	33	24.66659	0.05084746	3.650028	36	10.68938	0.1666667	1.917595	44	1.73435	0.5437853	0.7023327	27	17.92281	0.07909604	2.873581	35	1.202986	0.5706215	0.7581077	23	3.216147	0.1977401	0.6409942	43	20.38901	0.03813559	3.186585	42	11.59526	0.1596045	2.258525	36
NEGATIVE	7200121	3.069643	0.2612994	0.7690701	37	1.940011	0.4420904	0.4803404	39	3.409538	0.319209	0.6461501	40	2.049799	0.2288136	0.4851995	34	4.760401	0.4661017	1.091168	33	2.968359	0.3502825	0.5819701	34	10.58613	0.1299435	2.268208	33	1.899116	0.4576271	0.7264789	45	5.728544	0.1539548	1.031418	44	4.936932	0.1567797	1.24479	26	4.069185	0.3474576	0.9814643	46	1.655315	0.5593221	0.4934077	35	9.077175	0.08050848	1.647802	40	0.384987	0.6497175	0.5791657	29	2.490212	0.3559322	0.6287824	43	2.42871	0.2514124	0.9939569	34	12.97154	0.1949152	2.062085	56	12.151	0.1285311	1.986622	44	6.603116	0.1680791	1.266116	41	6.402538	0.4124294	1.182487	35	9.99503	0.05367232	1.926215	39	3.219466	0.1963277	0.7340121	36	13.46014	0.1073446	2.552634	44	8.360992	0.25	1.654522	38
